,text,pred,rule_book
5930,"person displayed a change to normal and accepted behaviors following redundancy notification incident 31172relevant information saved in hr file and g bp contract 105957hse14 incident management201608 augustupstreamcairs thirty-one thousand, one hundred and seventy-two clair hr demobbrief summarywitnesshas worked as a rigger for wood group for three years most of that time has been assigned to a rotation working on bp clair about twelve thirty hours on friday 19th august two thousand and sixteen witness was contacted by wood group logistics to advise of his checkin time for mobilisation to bp clair on monday 22nd august with scheduled demobilisation being 12th september about twelve fifty hours same day witness was contacted by a staff member of thecontract construction team and hr tonotify him of his redundancy situation and associated advice on monday 22nd august witness did not mobilise to bp clair due to fog limits for flying and associated flight delays on tuesday 23rd august witness mobilised to bp clair and on arrival was advised of the need for him to join a work party engaged in the removal of rigging chain blocks his role being as standby man as the task was over side from that point on witness displayed a change to his normal behavior and became disruptive to team morale and work operations being carried out on realising this and the potential to impact on safety the offshore supervision team contactedthe contract team onshore to advise of the circumstances and seek advice after a discussion with witness on wednesday 24th august supervision acknowledged that witness had not changed his behaviors or adhered to any advice on same on thursday 25th august witness demobilised from the platform and was later interviewed by onshore hse and hr to ascertain full circumstances see action and reasoning for perceived behaviors displayed further states statement provided by wg ftl to assist hr process witness consultation pool clarified wrong pool but scored for the rigging pool same outcome witness updated on this by hr and construction coordinator staff update for closure on receiving guidance from hr on the matterin consultation with contract leadership witness is no longer with wg as a result of the consultation process hr have therefore placed a note in his file forviewing should he be considered for employment in the future all relevant items have been saved in g bp contract 105957hse14 incident management201608 augustupstreamcairs thirty-one thousand, one hundred and seventy-two clair hr demob see detailed description",1,0
74848,struck or run over by rolling powered vehicle a conductor bled rail cars the cars started to roll southeast down the lead an employee attempted to apply the handbrake while reaching for the handbrake the employee stepped on a rail and then a rail car ran onto and stopped on his left foot half of his foot was amputated,1,0
15337,tim arnold hit an lv cable with an jack hammer when lossened up some concrete tim arnold was extending a trench but there was concrete in the way so he used the jake hammer to remove it that is when he hit and lv street cable which result him damaging it area was cornered off with barriers to protect the general public and workforce informed sse repair team to come and repair the cable statement and photos taken of the incident the team have been stood down until the investigation has been done,1,0
6032,"employee was working over a shoring box when he slipped and fell in employee fall arrest system caught him no injuries incident 31042on eighty thousand, nine hundred and sixteen an elkhorn employee was working at the suncor refinery waste water treatment project his scope of work was to set a plumb line over a shoring box in order to set some concrete forms the employee and his helper had tied a plumb line on one side of the shoring box in the middle of the top shoring box support the employee had his helper remain outside the barricade while he attempted to tie the other end of the line on the top shoring box support on the opposite side the employeewas unable toreach the support from the ground on the other side as such at about eight hundred and forty-nine hours the employeedonned his fallprotection harness and connected a retractable nylon lanyard to his harness and a hole in the road plate steel supporting the side of the shoring box the employeethen climbed over the edge of the shoring box and began to move across thebox towards the center by standing on the lower shoring box support and holding on to the road plate steel the lower shoring box support was about 7ft from the bottom of the trench box while working his way across the employeesfeet slipped off of the support and he fell strait down into the trench box as the employeefellinto the box the retractable lanyard locked in place and stopped his fall the employeefound that he could barely reach thebottom of the trench box with his feat as such he was able to lift himself enough to unlock the lanyard mechanism and a supervisor from the top cut the nylon lanyard once the employee could stand on his own the employee then exited the trench box via an extension ladder the employee was checked by hse and was found to have no injury a post incident drug and alcohol test was conducted by onsite hse the fall protection harness and lanyard were taken out of service the employee then returned to work see detailed description",1,0
17106,a wood skid steer operator backed onto and damaged an installed pile a wood skid steer operator backed onto and damaged an installed pile no damage to the skidsteer and the employee was not injured the operator states that while in the process of backfilling an excavation he traveled onto a large rock and in his attempt to reverse off of it he struck the pile the assigned spotter left the jobsite without informing the skid steer operator and was not present at the time of the incident the witness statements indicate that the operator knew that the spotter was not there before the incident occurred and choose to continue the spotter has not been through wood spotter card training the operator and spotter were taken to the safety office for post incident drug screens witness statements were taken as part of the incident investigation the management team reviewed the facts gathered and determined that disciplinary action was warranted both the spotter and the operator received a three day suspension all work was stopped for the civil electrical crew safety partnered with civil management to conduct a refresher training session on spotting including blind spot recognition and the spotter card program site management requested that safety conduct spotter card training for all contractor employees,1,0
1511,electrician stuffing cables under a permit which did not cover working in a live panel incident 39716during a site safety visit it was observed two electricians working on the dew point analyzer install project one electrician was working at stuffing two cables into a 100a lighting panel that was energized with120208vac with the front cover removed but the dead front still intact the other electrician pa was performing ancillary duties around the panel upon reviewing the hot work spark potential permit it was discovered that the task of stuffing cables was in the description of the permit but the description did not make mention that the cables were going to be stuffed in a live panel the hazards associated with working on a live panel with the front cover removed were not reflected in the permit task risk assessment either therefore there were no controls listed on the task risk assessment for this task an energized electrical work certificate was not associated with the permit the work was stopped and the front cover was reinstalled until further clarification could be made see detailed description,1,0
10640,yes contusion to fourth digit of left hand ring finger team member was in the process of crimping a lug on a copper wire he was using a gator 18v battery powered crimper to perform the task as he was finishing the crimper slipped out of his left hand and while doing so he accidently pressed the trigger with his right hand causing it to close on his left fourth digit he immediately pressed the release button and reported it to his supervisor tm reported it to supervisor and was brought to nurse station for evaluation,1,0
8684,team members from millwright and rigging crew exposed to fall hazard while setting gt pdc one on location millwright and rigging crews were working together separate jsa per trade to uncrate rig fly and set section one of the gt pdc on location team members landing the load were having difficulty seeing while guiding it into place were unable to align the center line of the unit team members were using a six aframe ladder at the ne corner and an extension ladder on the northwest end to assist with setting the equipment one crew member positioned himself on top of a cable tray with an exposure of six fall total fall exposure of approximately fourteen another stood on the 4th rung of a six type a frame ladder total fall exposure of approximately eleven and two others stood with their backs facing a leading edge fall exposure missing hard barricade of approximately seven while the equipment was being set in place stopped work and a standdown was conducted in the area to discuss the fall exposure with both crews a meeting was held with project manager and supervision to discuss violation in detail gather statements additional photographs jsa and initiate investigation process area will be assessed and scaffolding handrails including handrail extensions to compensate use of ladders with a work platform will be built to allow safe access to the work area without a fall exposure,1,0
20635,sparks flew nearly hitting another member whilst the contractor was cutting with a stihl saw on two thousand and one a member of the guernsey contractor team picked up the stihl saw to make a cut without any eye protection and without looking at which way the sparks would fly narrowly missing another member reminded of safeunsafe acts and reminder of the standards we are looking for,1,0
2475,"an aluminium cladding panel became lose and fell approximately twenty meters into a public area next to a bus stop weight three kgs incident 37729an aluminium cladding panel felt down from approximately20 meters the panel is a part of the psnk building facade during the lunch time at approximately 1340hrs the panel became lose during strong winds and was blown into a public area close to a bus stop early indicationshaveshown that the panel was not fixed to the frame of the building by mechanical means and evidence of glue only investigation on going the incident was raised to high on the four million, forty-two thousand and eighteen gsthe causes are known to beinadequate application of fixing the cladding panel to the framework of the building investigation could not find out when these tiles were fix no building records have been kept and the land lords facilities manager indicates it was over ten years ago the investigation could not be taken any further and no further lines of inquire identified all panels have been checked and fixed with screws closed the incident twelve million, forty-two thousand and eighteen see detailed description",1,0
17225,fac fall upon stepping off laydown area onto steel deck involved person ip was involved in laydown area clearing operations as deck crew team member whilst watching the crane hook depart the area they stepped down from the wooden lay down area onto the steel deck with their foot impacting a tie down point subsequently the ip lost balance fell and hit their head on the deck ip was assisted and seen to by the medic event discussed at following prestart meeting,1,0
88624,other fall to lower level unspecified two employees were in a scissor lift while a 3500pound column was lifted into place to be welded the column released from its chainfall and struck the scissor lift tipping it over one of the employees remained inside the lift while the second employee landed about two feet outside the lift both employees were hospitalized for fractures and sprainsstrains both employees were wearing fall protection,1,0
5976,subcontractor driver banned from site due to using mobile phone while driving incident 31113alcan power station has permanently banned anthony langston driver for tufnell for not following the site rules and procedures tufnell were notified not to send this driver to the site again all site personnel have togo through a site induction which covers the sites rules and procedures the driver was asked not to use his phone whilst crossing the road and the driver ignored the security team when asked for a second time the driver said he was on his company phone the client was very unhappy with the persons attitude towards a safety initiative see detailed description,1,0
18640,striking epc subcontractor personel blocked egress from site office preventing wood staff from leaving site office compound striking epc subcontractor personel blocked the road egress from site office preventing wood pmc staff from leaving site office compound this was a peaceful protest and after approximately twenty minutes the buses were moved allowing all wood and client personnel to immediately leave the site via the compound gates although the protest was peaceful wood staff were requested to move as an abundance of caution although the protest was peaceful wood staff were requested to move as an abundance of caution kipic and epc security attended the scene to address the strikers,1,0
13336,"during lifting of small steel structure the susupended load hit against a main column this incident happened when the load was swaying on the thirty-one thousand, three hundred and seventeen at about 2230hrs a 100t crane during lifting of small steel structure hit against a main column the load was swaying at that time there were no injuries and no damage to property and assests all lifting works were suspended and a review of the swp was done no lifting during night time was allowded",1,0
14200,"pd pafhq hydraulic oil tank of skid steer contacted concrete tank causing damage ks20160259 worker was travelling forward with a ride on skid steer between the three thousand, four hundred building and the concrete containment tank when the skid steer tilted to the left causing the plastic hydraulic oil tank of the skid steer to contact the concrete tank damaging the oil tank scene was frozen skid steer was tagged out post incident protocols were followed investigation initiated",1,0
6922,a group it employee was driving a personal vehicle from stallion bldg to thoroughbred bldg to perform it work and his vehicle collided with another vehicle while crossing innovation drive hsse investigation underway incident 30146a group it employee was driving a personal vehicle from stallion bldg to thoroughbred bldg to perform it work and his vehicle collided with another vehicle while crossing innovation drive hsse investigation is underway lsr eight observe speed limits and other traffic regulations employee was issued a citation failure to yield see detailed description,1,0
16151,manlift stuck in raised position with employee inside the ee was operating a genie zx13570 manlift while operating the lift the ee stated that the basket was stuck and could not get it to move ee stated he attempted to free the basket but could not get it free with the basket being in the position to do his work he continued to complete his task ee also stated that he got a call on the radio from his supervisor that two of the tires on the manlift were elevated off the ground on one side ee also states he looked over and could not notice it from where the basket was positioned the ee supervisor and coworker tried to use the emergency mode to lower the manlift wheels to the ground from the ground controls the two manlift wheels were raised about six seven off the ground the supervisor immediately notified the client and his supervisor and removed all employees from the area and barricaded off the manlift to prevent anyone from entering the area client notified workers removed from area and manlift barricaded to prevent anyone from entering the area,1,0
2954,the employee received a small puncture wound to his left forearm from a wire protruding from the elevator door he was taken to the clinic for evaluation and was released with first aid treatment incident 36246an employee was working a 12p12a maintenance shift to help repair a reactor er4oa at the spvc unit he was tasked with retrieving a comealong from the tool room and delivering it to the job at four hours he was exiting the service type elevator on the 5th floor of the reaction area when he was struck in the left arm by a wire protruding from the elevator door the employee was holding the tool in his right hand while closing the gatedoor with his left he did not see the protruding wires when pulling the elevator gate down to close it the employee received a small puncture wound to his posterior left forearm he reported the incident to wg foreman fpc main wg general foreman wg safety he was taken to fpc medical for first aid treatment the employee was released back to his unit thirty hrs wg safety arrived and began the incident investigation no further first aid or treatment was needed at that time the employee returned to work with a bandage in place he was taken to texas healthcare center seven hundred and forty-five hrs for follow up evaluation and preventative tetanus immunization he returned to work one thousand and thirty hrs without restrictions see detailed description,1,0
2331,nwr on parking their vehicle and walking towards the pavement within the car park at siwh ip tripped over the kerb stone causing her to fall to the ground incident 37911at approx eight hundred and fifteen on the 25th of april the ip tripped over a kerb within the siwh car park resulting in slight grazingbruising to hands and knees first aid care was provided antiseptic wipe and plaster and an accident record completed ip stated she was fine and returned to normal work a follow up was made by the contract senior hse advisor and no further issues were raised no facilities assessment was required the kerb was not damaged and the fall was a result of human error see detailed description,1,0
13902,barrier came down and hit individual as individual approached the barrier on his motorcycle at the entrance to lingfield point he could see that the barrier was raised and the car in front of him went through the barrier without having to wait for auto recognition sensor the barrier remained up as individual approached but as he proceeded to pass through the barrier it closed the individual could not stop and had to duck the barrier struck individual on the right shoulder and again on his pack the car that followed me in had to stop at the barrier as it remained closed he had to manoeuvre out of the entrance lane and into another as barrier was now not working at all individual was not injured in the incident checked that individual was not injuredrequested report regarding barrier from the landlord,1,0
20424,member of pi staff recieved threating verbal abuse from a resident after parking her vehicle in the car park a member of pi staff was shouted at in a threating manner from a resident of the grampian housing flats where ingen ideas have a informal agreement in place to allow personnel to utilise the car park during office hours the member of staff was visibly shaken after the incident and immediately reported the incident to the managing director piingen incident reported to managing directorhsse advisor has had discussion regarding incident and ongoing use of the car park by pi ingen personnel,1,0
21235,while transfering twenty pigs from connex to truck bed one pig slipped resulting in his left thumb being bent ip was loading twenty pigs from a connex storage onto a truck bed at red bluff compressor station one of the pigs slipped away from him and employee tried to grip it to prevent it from falling to the ground in the process of such action employee left thumb was bent back employee notified supervisor supervisor contacted hse employee was evaluated over the phone after it was determined employee was ok employee was advised axiom could be contacted as needed,1,0
5684,"ro contractor directly contracted to the clientreview of permit details identified that the incorrect lift plan was used by the lifting team incident 31379event summary a work party was tasked to lift and install two hydraulic tubing packs each weighing 150kg using a mobile ltm one thousand and forty crane onto two different loading arms a critical lift plan was issued identifying only one of the lifts as critical due to travel over live plant on the night of the second lift the work group identified that it would not travel over live equipment and completed the task using a simple lift plan the permit used only listed critical lifts on the hira the work group was not aware a revised critical lift plan had classified the second lift as critical for a separate reason investigation findings as part of the mla installation on berth three tubing packs were required to be lifted into position and installed on both the propane z3501 and butane z3502 loading arms only propane lift required travel over live plant on one million, nine hundred and ninety-two thousand and sixteen a critical lift plan was issued by the implementation contractor for the lift installation of the tubing pack onto propane loading arm as it required a lift over live plant the butane arm lift was not included in this plan on two million, ninety-two thousand and sixteen the critical lift plan was sent back to the ic by the epcm for further revision as the butane lift also required classification as critical due to the fragility of the tubing pack and potential for schedule impact if damaged this reclassification of the butane lift to a critical lift and inclusion into the critical lift plan was not effectively communicated to the work party on two million, one hundred and ninety-two thousand and sixteen the butane lift was identified as a task for nightshift the permit only listed critical lift in the hira the butane lift was reviewed and assessed by the nightshift ic supervisor and epcm coordinator as only requiring a simple lift plan as it did not require travel over live equipment the simple lift plan was developed the permit was authorised by the area operator and the tubing pack was safely lifted into position that shift on two million, two hundred and ninety-two thousand and sixteen the updated rev2 of the critical lift plan that included both tubing packs was issued prompting the dayshift epcm coordinator to query how the butane lift had been achieved the previous night on review the simple lift plan that was implemented was compliant with the requirements detailed in the critical lift plan that was ultimately issued clarification regarding the permit was sought from woodside who confirmed that while best practice would be to list both simple lifts and critical lifts separately it may have been believed that a permit listing only critical lifts by requiring additional risk controls above and beyond simple lifts would allow simple lifts to be conducted as well it was noted that even if the permit had listed both critical and simple lifts the butane lift would still have been completed using the incorrect simple lift plan human factors analysisactivator a revision of the critical lift plan was identified as being required to incorporate an additional piece of equipment on a separate arm behaviour the requirement was not fully communicated to all relevant parties by the reviewer consequence a simple lift plan was mistakenly implemented due to the supervision at the worksite not being aware the critical lift plan was being developed corrective preventive actions completed action one a register of all lifts required for the remainder of the project will be compiled including relevant lift classification simple critical complicated lifts not to be conducted until their allocated lift plan is issued see detailed description",1,0
13809,vehicle keyed while left in a parking lot of hotel damage to vehicle was noted when leaving site office on friday jan thirteen the damage could have occurred on jan twelve at the radisson hotel and conference center or at the kmct site the damage to the vehicle appears to be caused by vandalism driver side front and rear door were keyed damage to rental car was reported client kinder morgan and to rental company driving force for further action repairreplacement,1,0
15784,"employee was seen walking on top of the ix northsouth pipe rack at a level of approximately 7m above ground without being tied off a group five employee was seen walking on top of the ix northsouth pipe rack at a level of approximately 7m above ground with a portable welding machine strapped to his shoulder and tools in the other hand the employee was not tied off the potential of the employee falling through to the next level two 5m below was low due to the maze of piping and scaffolding group five and hpjv hse immediately intervened the employee was immediately called safely down group five and hpjv supervision was immediately notified the employee was taken to the isos site clinic for alcohol and drug test negative employee received disciplinary action final written warning site stand down was done at one thousand, three hundred on the eight march with entire ix workforce",1,0
69153,caught in running equipment or machinery during maintenance cleaning an employee was attempting to fix a hydraulic leak in the stackergrader when the electric eye was activated the employee arm was then fractured and an artery was lacerated in the stackergrader the stackergrader was not locked or tagged out at the time of the incident,1,0
3013,mechanic went to client medical clinic to receive first aid left foot toes resulting relating to him from his safety shoes case under investigation to find out real causes incident 36184the mechanic went to fertial clinic to ask for care because he felt pain and a kind of burn on the fingers of his foot the worker assumed that the because was a product inside his safety shoes because he found them wet after hisreturn to workafter a leave of three days the initial investigations show that there were no chemical substances found in the employees work boots we should continue to try and identify the source of the employee injury however this incident should now be treated as a nonwork related report only case as it appears likely that the employee sustained this injury at home update and investigation findings findings the person was on recovery leave and on the first day of recovery he declared his problem the person goes to the client clinic without informing either the hse staff or its managers at wgsomias he states that his shoes were wet with the mea product and that he put on three socks plus a plastic hunt before putting on the shoe following the mea msds does not because burns when we want to bring the shoes to the laboratory to be on the product he declares the washing of these shoes before putting themdue to causes hse lead requested the presence worker to review more the because of burns of his toes meeting occurred and the find out conclusion was after consultation between the meeting members and in common agreement states that the statements made by the person concerned are not clear and not based on this event that occurred to him while he could avoid it prior notification through his line manager or the hse service according to the awareness sessions that were communicated to him by the hse service see detailed description,1,0
11062,"two workers rescued from malfunctioned manlift 7ft above ground at one thousand, five hundred two iron workers in a manlift were working on the main entrance outside of the otc building as the men were lowering the basket to the ground the controls malfunctioned causing the basket to lock in an angled position the basket locked in place at approximately a 45degree angle the workers manually stopped the manlift at seven ft above the ground due to the angle of the basket was increasing the further they were descending the ats supervisor witnessed the unsafe condition and notified occucare and wood sshe personnel workers stopped all work and butlercohen initiated the approved rescue plan by utilizing a ladder to assist in lowering the men from the basket one worker was able to disconnect his lanyard from the manlift and safely access the secured ladder to descend to the ground a second manlift came and disconnected the other worker lanyard opposite side from the malfunctioned manlift allowing him to descend safely to the ground six ft below no personnel were injured and equipment was tagged out supervision was notified investigation initiated",1,0
2676,precautionary medical review only and no treatment required ip sustained fall whilst walking on path outside administration building and reported sore shoulder and back more information to follow incident 36517precautionary medical review only and no treatment required ip sustained fall whilst walking on path outside administration building and reported sore shoulder and back ipsustained a fall on the same level walking to the admin block at north pine for clean up australia day ip had some discomfort in her shoulder and back from the fall the doctor has advisedip to use voltaren take nurofen apply a heat pack and is cleared for full duties due to the following reasons the report has been determined report only ip did not report immediately to supervisor yes she did inform the incident hotline ip continued to work she went out on a boat in the dam straight after the incident and did not come back until the third time she was contacted and asked to come back the day previous to the fall she sent our hr representative an email stating she would not be in at work as she was sore from moving house on the weekend see detailed description,1,0
16729,employee operating heavy haul truck ran over two piles staged for placement operator of articulating heavy haul dump truck was driving forward in a restricted area off the designated haul road when he ran over two piles that had been laid on the ground horizontally staged for placement both piles were damaged ground markers were also run over and will need to be surveyed there were no injuries related to this incident employee failed to report the incident immediately and left the scene the supervisor was notified by an employee that witnessed the incident the wood renewables safety manager was contacted and made aware of the incident photos were obtained the wood heavy civil project manager and whc hssea vp contacted and made aware of incident employee was terminated for policy violation prior to chemical screening,1,0
13873,unqualified operative using a one 5t mini excavator unqualified operative using a one 5t mini excavator with breaker attachment excavating within 500mm of a known hv cable contrary to procedures and agreed safe method of works hsse advisor during his safety tour had identified an operative operating a mini excavator who was not competent in addition the flm had at the same time had identified that the operative under the control of the team leader was excavating on a known position of a hv cable and contravening the hv rams which was put in place that morning therefore the site was made safe and the team working for sd civils was suspended following the investigation the team were removed from the contract,1,0
13984,a disgruntled person spreaking illmannered to receptionist a disgruntled person appeared in reception area and was being belligerent while the receptionist was speaking on the phone the receptionist asked him to leave and advised him that she would have to call security the individual left the area the incident was reported to the building management and relevant amec foster wheeler personnel the interim protocol for responding to the security issues at the reception was reetirated once again to the receptionist untill more formal procedure is established,1,0
67204,other fall to lower level six to ten feet an employee was on a roof hanging christmas lights along the edge he fell off the edge landing about nine twelve feet below with his heels on the edge of the sidewalk and the fronts of his feet in the grass he suffered two fractured heels and possibly fractures to the left tibia and fibula fall protection was not being worn at the time of the incident,1,0
4900,"woodgroup mechanic reversing work utilitiy and made low speed impact with public vehicle incident 32190on the two hundred and eighty thousand, one hundred and seventeen a wood group employee was reversing the work utility at low speed when he made impact with a public vehicle registration qld 529wrr work utility sustained no damage and public vehicle sustained damage to headlights incident has been reported to seq fleet for insurance purposes employee had received permission from supervisor to move vehicle on weekend due to moving house this is not a reportable traffic incident due to beingdamage being less than threshold value see detailed description",1,0
61398,other fall to lower level unspecified an employee drove a roadrail material handling truck to a fabrication businessshop to transport a rail cart the roadrail truck was equipped with a boom lift and the employee sat in the boom operator seat and used the boom to lift the rail cart off the truck while lifting the rail cart off the roadrail truck the boom overextended which caused the roadrail truck to lean the rail cart then fell off the boom causing the roadrail truck to rock and the employee to fall out of the boom operator seat to the ground below the employee suffered a broken left elbow broken right knee and minor brain and liver bleeding which required hospitalization a seat belt was not worn at the time,1,0
39880,pedestrian struck by rail vehicletransportation incident after unloading a rail car of feed pellets an employee was helping to move the rail car he went to slow the rail car with the turn brake and his left foot was run over by the rail car his fractured foot required surgery,1,0
6088,an employee was operating a man lift in the b eight hundred block and when he repositioned the articulate aerial lift came into contact with the handrail of a staircase over dyke wall there were no injuries minor damage was done to the guarding system incident 30998on tuesday august two two thousand and sixteen at one hundred and forty-five pm and infinity construction employee was operating a man lift in the b eight hundred block and when he repositioned the articulate aerial lift came into contact with the handrail of a staircase over dyke wall there were no injuries minor damage was done to the guarding system see detailed description,1,0
3001,light vehicle was driven into a live lngp process area without a green pass all other requirement were met incident 36195light vehicle was driven into a live lngp process area without a green pass every other wood requirement was filled which is greater the clients requirements gas testing was carried out ahead of the vehicle entry vehicles are required to have a visible green pass display on the dash board this was not on displayed as none were available this has been an ongoing issue and the teams have been given the go ahead to go into the plant without a green pass so it has become confusing as there is no procedure for the green pass see detailed description,1,0
25999,the metal smoking shelter in the contractors village was blown over by high winds during the night the metal smoking shelter located at the contractors village area was blown over by high winds during the night there was nobody on site at the time and it was recognised on saturday morning by the site team the adjacent smoking shelter was weighed down and wood have requested the contractor to barrier the area off to prevent personnel entering the area further investigation has commenced,1,0
13073,a 26seater bus made contact with an amecfw light duty vehicle a 26seater bus made contact with an amecfw light duty vehicle upon stopping on the construction access road unexpectedly and reversing in order to pick up personnel the amecfw vehicle was in full stop when the accident occurred one area made safe2 investigation commenced,1,0
3341,"wood lease operator was trouble shooting a down mini blower unit the operator opened the electrical panel and while pushing the reset button in the go region of the panel he felt an electrical shock on his left little finger 5th digit incident 35811wood lease operator was trouble shooting a down mini blower unit the operator opened the electrical panel and while pushing the reset button in the go region of the panel he felt an electrical shock on hisleft little finger 5th digit the operator notified his supervisor and hssea the unit was left down locked out and tagged out until the issue can be diagnosed by the electrical group axiom has been contacted and no treatment needed the operator was not wearing gloves the incident is under investigation and may be reclassified as a hipo if the investigation warrants on saturday twenty-one october two thousand and seventeen a wood lease operator arrived at the forty-three million, two hundred and eighty-four thousand, three hundred and seventy-six well location at about 1000am and saw that the miniunit was not running he looked at the display on the control panel and saw that it was flashing an unbalance code ub which required him to manually reset and adjust the seven hundred and seventy-seven control module he shut off the power to open the control panel propped the door open and turned the power back on so he could reset the seven hundred and seventy-seven control module he had his right hand on the right side of the panel by or on the breaker switch placed his left index finger over the reset program button and pushed the program button he was not wearing gloves at the time when he did this the electric motor on the miniunit started and he received an electric shock to his left pinkie finger 5th digit at the moment that he received the shock he was unaware that his little finger was touching any of the other components around the seven hundred and seventy-seven no treatment was needed at the time of the incident axiom contacted the lease operator and confirmed that no treatment was needed the nature of injury has been classified as a low severity because there was no impact on his work performance and he did not require any first aid treatment therefore the incident has been classified as a no treatment the harm to people potential determination has been classified as a medium potential because the injury could have been greater possibly requiring medical treatment the lease operator was performing a routine task that involved adjusting the settings on a seven hundred and seventy-seven motor saver that was located inside of a well control panel he had received training on how to correctly complete the task he had also received training on how to use the hazards awareness tools to identify hazards influenced by the day work schedule he failed to perform an adequate hazardrisk analysis jsa for the specific task and as a result did not use insulated screwdrivers to make the adjustments identify the hand hazards wear hand protection and ended up placing his 5th digit finger on an energized lug resulting in a shock on the finger a safety flash was sent out identifying the potential hazard and addressing the lsr control of work the incident will be reviewed and all findings will be shared at the next all hands safety meeting the supervisor will review the hazard awareness tool hazard identification the lsr control of work ensure a risk assessment jsa is completed and the specific hand hazards tools and proper ppe are identified to reduce the risk to an acceptable level for all electrical panel tasks after reviewing the just and fair culture standard it has been determined that the operator behavior resulted in a situational violation he completed the task despite process procedure or rule barriers see detailed description",1,0
20732,rta involving wood personnel on saturday the 10th november two thousand and eighteen three wood employees we were collected by a wood subcontractor vehicle to be taken to the project engineering office in al majal business park ambp basra iraq the wes were collected between six hundred and six hundred and twenty following the final pick up the vehicle with all four occupants began the journey towards ambp which was expected to take forty-five minutes at approximately seven hundred three km before reaching ambp the wood vehicle was involved in a collision with another vehicle the second vehicle involved had one occupant an elderly gentleman driving his own personal vehicle the wood subcontracted vehicle was heading towards well twenty intersection at approximately 8388kmh based on ivms back up data when a thirdparty vehicle made a sudden youturn in the road ahead the thirdparty vehicle completed the youturn then suddenly braked and swerved to turn right into alshoaaba road see appendix one the wood subcontracted vehicle was unable to avoid a collision with the thirdparty vehicle the speed at the time of incident was 8388kmh wood vehicle was braking before impact drivers statement vehicle air bags were all deployed in the wood subcontracted vehicle 1spot checks to be conducted on vehicle hire company to include ivms checks vehicle inspection records jmp compliance random journey management vehicle prestart checklists er data held within vehicles and personnel understand them iraq driving office to report back all positive and negative finding weekly 2me snr hssea manager to identify in house formal investigation training for the incountry teams based at office locations3iraq country manager to engage with vehicle hire companies stating that if information is requested for investigation purposed then it must be released4journey management plans to be created for all journeys including checklists of vehicle fitness and details of numbers to contact in the event of an emergency and correct reporting process 5driving policy and driving awareness to be reissued to all drivers working as subcontractors of wood signed records to be retained 6incident reporting procedureprocess to be recommunicated to all office and site personnel including country management7iraq country manager along with isom to investigate possibility of replacing current basic ivms system with an upgraded ivms that records speed acceleration braking and other key driving behaviours8investigate putting in place a contract with an international medical provider to administer medical checkups post incident for local employees and to give fit to return to work medicals9wood to look at opportunity of directly hiring drivers and vehicles to have better control over driver and vehicle maintenance,1,0
18912,mewp scissor lift has made contact with a door way plinth causing a chip to the concrete mewp scissor lift has made contact with a door way plinth causing a chip to the concrete the spotter was in place but could not see the concrete step to direct the operator as there was a drop zone in place and he could not enter the area the focus was on the steel structure supervisor informed event reported investigation commenced,1,0
3290,thermal insulation engineer declares himself unfit for work with preexisting non work related back pain incident 35890thermal insulation engineer tie reported to work as normal at 8a m he informed his supervisor that he had some back pain which had come on when sleeping at night the tie indicated whilst in some pain he declared himselffit enough to work safely and was hopingthe pain would ease throughout the day agreement with the supervisor was made to set the individual to work in agreement that he would not do any manual handling or other activities that could further exacerbate his back pain the tie was instructed to inform his supervisor if he felt he could not continue with his work activities at eleven a m the tie reported to his supervisor indicating that whilst the pain was not getting any worst he felt he could not continue to work and declared himself unfit for work the tie declared himself fit to drive his own vehicle and was released offsite to seek advice from his gp see detailed description,1,0
38170,fall or jump curtailed by personal fall arrest system an employee had replaced an antenna on a cell phone tower as he was making his way down the inside section of the tower he tried to make his way around an obstacle he went to the outside of the tower to finish the climb down the employee lost his footing and fell approximately forty to fifty feet to the ground suffering a shattered ankle knee damage a swollen right arm and lacerationscontusions to the face he was equipped and wearing fall protection at the time,1,0
12039,works carried out without an approved method statement while undertaking works to install a cabinet for the required dts works it was discovered that the revised rams in place had not been approved by the p c representative of siemensbam all works stopped until the rams are approved investigation to be undertaken into the route causes,1,0
17836,"combiner box found connected outside of the red barricaded roped areas during a safety walk by dominion eleven tables of panels in circuit three pcs thirteen combiner boxes one and two were found to be connected outside of the red roped areas dominion safety called the commissioning manager to notify him about the situation the commissioning manager drove to the area in question to meet dominion safety upon arriving at the location the manager found that all eleven tables for pcs thirteen combiner boxes one and two to be connected module interconnect but not connected to the combiner box via the string cables the manager then called the commissioning general foreman to come to the area and discuss what was found after the short discussion the manager instructed him to gather the closet team right then and get the modules disconnected the modules were finished being disconnected at roughly one thousand, three hundred and thirty the commissioning manager then notified dominion safety as a follow up that the panels were disconnected and the area was made to be safe again one commissioning stand down at one thousand, four hundred at pcs twenty-six next to where incident was located led by bill jones commissioning manager two discussion on how complacency can kill someone in our line of work three discussion on what will happen if this happens again each member of the crew will receive one week off unpaid and the foreman will be terminated4 commissioning team walked the area that was connected and discussed the incident and what could have ben done to prevent it in the future5 overview of combiner box labeling to show the area that you are in six discussion on stop work authority and when to use it7 took comments from the team on what could have prevented this from happening and what to do in the future to insure it will not happen again",1,0
