,text,pred,rule_book
75941,compressed or pinched by shifting objects or equipment an employee was loading an oil drum onto a hand truck upon placing the oil drum onto the hand truck the employee fingers were caught between the two objects the employee sustained amputations of the right middle and index fingertips,1,0
17523,light plant in an isolated area away from personnel and other equipment caught fire while making daily rounds to check status of site light plants an mmr employee attempted to restart a light plant that was not running restart was unsuccessful so employee identified the light plant for replacement and moved on to the next unit by gate three upon arrival at gate three employee saw that the light plant was on fire light plant was in an isolated area away from personnel and other equipment incident actual b2 because one person was involved in the process and the cost of the damage exceeded 10k incident potential b3 because injury could have been greater if employee had been in the area when the light plant caught fire fire was extinguished by water truck in the area contact calls were made to wood and mmr management safety and environmental area secured and barricaded environmental remediation of surface soil complete new light plant was brought to location investigation initiated,1,0
11891,evidence of small diesel spill whilst using a hand pump to fill gerry cans during a site visit by the client project manager it was observed that there was evidence of some drops of diesel on the prepositioned sand on which a forty-five gallon drum brought to site by the sub contractor was positioned the positioning of the sand was agreed with the landowner although not documented on investigation it was established that the drops of diesel were as a result of a small gap between the hole on the top of the drum and the connection point of the hand pump being used to fill gerry cans for their small plant items the work was stopped immediately and a absorbent plant nappydrip tray deployed onto the which the drum was repositioned a spill kit was used then used to mop up the drops on the sand which was removed from site along with the used spill kit and forty-five gallon drum the client project manager monitored the actions taken and the incident was reported into the ssen system using the sear report,1,0
26329,100ml spill of diesel during refuelling 100ml spill of diesel to grade during refuelling from the fuel truck to heavy plant spill was cleaned up immediately spill cleaned up and contaminated materials disposed of in correct manner,1,0
16219,fuel pipe leak on window sampler rig dynamic windowless sampling drilling was being undertaken on the site during the ground investigation the rig had been loaded into the trailer to tow the rig from one position to the next the rig was unloaded and tracked approximately 15m across hardstanding to the proposed position when the rig was in position it was noticed that the diesel fuel line had been cut and small amounts of diesel were being released the rig was shut off and the diesel mopped up using a spill kit on both the rig and across the hardstanding the contractors office was contacted for a repair to be made in the mean time spill pads were placed around the affected pipe and beneath the rig to collect any leakage from the rig but none had been noted since the rig had been shut down,1,0
7349,a worker assisting in the installation of a hydraulic rock hammer onto an excavator had hydraulic oil contact his face incident 28705a worker was assisting with the installation of a new hydraulic hammer onto a rental excavator as the worker was removing the caps from the hydraulic lines a small amount of pressure had built up causing the a small burst of fluid to exit the line and made contact with the workers face see detailed description,1,0
12664,ammunition containers suspected uxo found in excavation sub contractor to fdh while excavating uncovered two ammunition containers of the look and style of iraqi army when found the work was stopped and area barricaded off to two hundred meters the suspected uxo was reported to client who reported it to kuwait ministry of defense eod division,1,0
43904,"struck by discharged object or substance an employee was using a torque head to set the pressure in a hydraulic hose to one thousand, seven hundred and twenty-five psi when the hose formed a pinhole and injected hydraulic oil into the employee right index finger",1,0
90712,other fall to lower level unspecified an employee was unloading oil and fell from the truck to the ground resulting in a loss of consciousness and lacerations to the head,1,0
17622,fuel line failure on soft track atv whilst accompanying two environmental advisors on a route survey adjacent to tower two hundred and fifty the soft track atv the vehicle driver experienced the engine was cutting out and a strong smell of diesel was noticed the driver stopped the vehicle and got out and discovered that the fuel line had become detached from the engine the driver and environmentalists deployed the vehicle spill kit immediately to contain the minor leak the driver then called for another argo cat atv to attend site with additional spill kits and plant nappies to fully ensure any additional spill could be contained these kits were deployed also around the initial spill kit the driver also requested that a fitter from rotrex soft track hire company to carry out an on site repair on the arrival of the fitter it was discovered that the fuel line securing clip had become loose thus allowing the fuel line to separate from its attachment on completion of the repair all the spill kits and plant nappies were bagged secured and removed from the area an additional small area of soil was removed as a precaution the incident was reported to the client in line with the contractual arrangements and the maximum spillage was no more than twenty litres of this less then five litres were lost to the ground the remainder was contained in the spill kits spill kits were deployed with additional kits to ensure full containment,1,0
15813,bp environmental advisor observed that an aqueous solution had been discharged to the ground near the exotic pipe shop ata environmental ma bp environmental advisor observed that an aqueous solution had been discharged to the ground near the exotic pipe shop ata environmental manager was notifiedata environmental team attended the area and observed approx seventy-eight litres of aqueous solution on the ground the solution had been poured out by the machinery operator according to the operator statement he was unaware of the correct disposal processaqueous solution used for cooling cutting and drilling tools of vouga cutting machineat one thousand and thirty the contaminated soil was collected in black bags taken out and placed into the black wheelie binimmediately action was taken for prevention repetition case1 tbt was conducted and the following was highlighted during tbt coshh assessment for the use of emulsion substance disposal process11 tbt will be arranged for other users of emulsion as a lesson learnt2 foreman was instructed to ensure the used emulsion waste is disposed correctly3 the conduct of the operator will be reviewed by the five star committeeinvestigation detected that volume of chemicals substances in the aqueous solution azol is a ratio of one part azol to ten parts of waterazol is biodegradable product has no any vapour no health effects azol has a harmful effect only on aquatic organisms in large quantities however in this instance there was no potential for the discharge of this substance into the seaconclusion considering all the information above it has been determined that it is not necessary to conduct any further investigation aqueous traces dissolved very quickly area has been cleaned initial investigation commenced,1,0
26900,cp20220036 env nanjv 30l diesel overflowed to ground operator was filling fuel truck when operator left unattended the truck tank overflowed releasing 30l of diesel to ground spill tray was in place operator shut off pump on fuel system and scene was frozen absorbent material was immediately placed on spill to contain area was cleaned and contaminated soil was placed in bin for disposal,1,0
22899,spider excavator identified leaking coolant from a hose due to a loose hose clamp spider excavator identified leaking coolant from a hose due to a loose hose clamp leak to soil estimated at 50ml machine had started to overheat due to low coolant level the overheating had caused the loose hose clamp low coolant level due to a mistake when checking fluids during preuse checks window washing fluid reservoir mistaken for coolant reservoir leak contained with contaminated material removed for disposal mechanic had checked the machine over and identified a damaged water pump possibly due to the low coolant and overheating this has been replaced and now in working order spider excavator now in operable condition tuition provided to the spider excavator operator in relation to what system checks need to be made and where these systems are located,1,0
9531,while freeing vehicle stuck onsite driver maneuvered causing company vehicle to damage employees personal vehicle due to recent rains the site was muddy and slick the oil truck became stuck while traveling onsite to refuel equipment crews hooked company truck to oil truck and began pulling the vehicle out of the muddy area the driver of the company vehicle maneuvered to return to the construction roadway upon reaching the roadway the company vehicle began sliding sideways into a wood employees personal vehicle causing minor damage crew shut down immediately and called hsse department to report the incident,1,0
12373,"an unknown hydrocarbon stain was recorded during a routine environmental appraisal within the compound at the wellhill quarry of the sws ohl an unknown hydrocarbon stain was recorded during a routine environmental appraisal within the compound at the wellhill quarry of the sws ohl project approximately ns sixty-nine thousand, two hundred and ninety-five six thousand, nine hundred and thirteen the hydrocarbon was isolated contained on the hardstand the foreman robert jardine was instructed to remove the top layer of contaminated material and dispose of it using a licensed carrier the site foreman will inspect all plant to ascertain the source of hydrocarbon spillno discharge has been made to the wider environment or any watercourses the incident has been contained and isolated in line with good practice",1,0
16644,elevated work platform incorrectly refuelled a civmec worker incorrectly filled the hydraulic oil tank of a one hundred and thirty-five genie elevated work platform with diesel during refuelling ewp was tagged out of service incident reported and investigation commenced,1,0
78981,inhalation of harmful substancesingle episode while an employee was troubleshooting an overheating hydraulic unit smoke came out of an oil residue tank the employee was hospitalized with a respiratory illness,1,0
1586,"oil tanker in the process of positioning to the calm buoy had lost all propulsion and was drifting toward the fpso esd for complete field shutin was activated abandon ship alarm and muster activated incident 39627in preparation for a normal product offloading receiving oil tanker in the process of positioning to the calm buoy lost all propulsion and was drifting toward the fpso tankerlocation was approximately two hundred mts off the fpso starboard sideesd for complete field shutinwas activatedabandon ship alarmactivated and muster was underwaybefore abandon ship and life boat launching commenced the tanker drift was brought under control andtanker was repositioned using additional support fromvessel pacific retriever that was in the areaabandon ship alarm cleared commencement to bring the assets back online was activated tanker wasnow positionedapproximately 500mts clear and downwind of the fpso still without propulsion but under the control of the two support vessels tanker was empty and in the process of positioning to connect to the calm buoy when propulsion was lostall alarms cleared and the process of bringing the field back online was underway no lifeboats were launched or any personnel had evacuated the asset update draft investigation report sent out for review to relevant personnel for comment final report to be issued after comments are collected information provided by gp hse manager kt td two hundred and sixty thousand, nine hundred and eighteen update sixty-one thousand and eighteen delay in final report being issued from kt regarding incident close out date extended to allow for time until report issued update eighty-one thousand, one hundred and eighteen draft report attached to cairs case see detailed description",1,0
12241,"ground water containing oil was found to be leaching into the piled foundations at pad c62 euchanhead ground water containing oil was found to be leaching into the piled foundations at pad c62 euchanhead the previous day the piled foundations were dug out using a pecker when this work was completed the foundation was dry on the twenty-six million, one hundred and two thousand and seventeen when the operatives arrived on site water had leached into the excavation on inspection this water was found to contain an indeterminate amount of oil as oil spotting and a sheen on the surface of the water was evident it was also evident the peat oil from the surrounding environment was also flowing onto the padno spillage had occurred and all plant was inspected by an environmental adviser none of the plant buckets or peckers showed signs of damage or oil adler and alan oil decontamination specialist have now been contracted to undertake analysis of the contaminated water the contaminated water from the excavation will be extracted taken off site and all contaminated material will be removed from the pad and placed in lined skips then removed from site there is no evidence that any hydraulic oil has made its way into the wider environment any potential contamination is contained with a localised area",1,0
8838,cyrogenic flexible hose experienced a pinhole leak during leak testing whilst carrying out a leak test of ex23 metering skid a flexible cryogenic hose experienced a pinhole leak at thirty barg of nitrogen the metering skid was being leak tested because it had undergone a minor maintenance campaign task was halted nitrogen was depressurised to flare system the cryogenic flexible hose was tagged as do not use and quarantined for investigation,1,0
60,nacap transporting generator when diesel overflowed from breather pipe no release to grade nacap were transporting a diesel generator from hgcp to telepherics location on the row when 200ml of diesel was released out of the breather cap with majority of diesel landing on the skid platform and remainder in the bund no release to grade all contaminated materials absorbent pads were disposed of appropriately into the contaminated waste bags,1,0
22525,cp20210060 env nanjv cpp induced workrelated flooding sustained heavy rain event which occurred over four days there was inadequate pumping capacity in place to manage water inadequate preparedness for rainstorm events causing induced workrelated flooding resulting in active bird nests being displaced and water circumventing cote lake coffer dam mobilization procurement and installation of additional pumps increase frequency of water quality monitoring program and inspections instauration of daily progress meetings to coordinate efforts,1,0
58477,caught in running equipment or machinery during regular operation an employee was honing a pipe saw oil spilling out of the machine and used a finger to stop the oil resulting in amputation of the left middle fingertip,1,0
30805,other structural fire without collapse on may fifteen two thousand and fifteen at approximately eight hundred and thirty am an employee was hospitalized after inhaling smoke from an electrical fire at the switchgear no seven substation before the incident mechanical technicians working at the oil recovery plant heard an explosion and noticed a fire at the substation,1,0
15450,while busy with cold commisioning on instrument air line a union fell off the line from its installed position while the hpjv commissioning team was busy with cold commissioning on the instrument air line a serious leak was identified the small works contractor assisting with commissioning was shown the leak and requested to make arrangements to fix the leak the leak got progressively worse and before the system could be shut down to repair the leak the union fell off all commissioning activities on instrument air line stoppedinitial investigation launched,1,0
6307,"gpa due to gas indication in module l3 west incident 30943on the morning of the 3rd july following remedial instrumentation work the decision was made to establish well aa02 to the hp separator train the time line is as follows03 july sixteen 0730hrs well aa02 was lined up to hp separator03 july sixteen 0735hrs well aa02 opened at twenty choke hp sep pressure set point at five bar g03 july sixteen 0742hrs auto gpa due to two x low gas in l3 west sixteen lel well manually closed by cro03 july sixteen 0746hrs commenced depressurisation of hp separator03 july sixteen 0751hrs depressurisation of hp separator completedinitial search of the module by the ert did not find the source of the leak once pob were stood down from the muster additional persons were sent to the module when the source of the gas leak was identified the top vent point on the lt210 interface controller of the hp separator had a sbt cap missing and although the vent valve was in the fully closed position the valve was passingwgpsn were only notified twenty-two thousand, seven hundred and sixteen of involvement via an email requestinghr investigationto be implemented with regards the two wgpsn employees involvedfinal calculated release mass 013kg non riddor reportable see detailed description",1,0
22758,mol pump switched to on position instead of test position during commisioning on saturday the 24th at fourteen zero the commissioning team were trying to carry out testing on spare mol and lube oil pumps for this to happen the electrical isolation cubicle should have been switched to test mode but due to misscommunication the lube oil pump was switched to on position instead of test this then lead to lube oil being pumped through a sealed system including the mol pump the system had not yet been mc1 the line had all blinds in place so there was no potential for spillage and no one was working on the systemi spoke with the ftl this morning and the system was set to sanction for test where some of the isolations opened to allow the system to be logic tested bp are conducting an investigation into this process and the ecow system to look at improvements for sanctioned to test workthe system was filled with hydraulic oil and was at a max pressure of five barge the job was stopped and reported commissioning work not to commence until lube oil system pipework completed and mc1 walk carried out,1,0
7995,"oily water substance leaked to soil from the crane approximately 100ml sub contractor lcr cranes had been assisting on the moro b camp extension when the operator had noticed smoke coming from crane the operator had shut crane down and upon visual inspection traced the leak to the exhaust manifold area leak to soil estimated at 100ml mechanic at the work location had been able to assist in the inspectionclient safety team pmt had been informed of the incident maintenance to identify the source of the leak and repairat one thousand, one hundred and thirty after the crane had cooled contaminated soil was gathered for disposal",1,0
5068,"hb2216 failure of hydraulic hose supplying the traveling latch on law eight incident 31995at approximately one thousand, five hundred and thirty the marine control room operator mcro was tasked with calibrating the law winch load cells following a period of adverse weather this task required all the chains to be lifted off the chain stoppers on all winches and data recorded from the law control panels in the electrical switch room prior to the chains being lowered back down on to the stoppersall winches operated as per design during the lifting phase of the operation and the data was recorded from the control panel after collecting the data from the control panel the chains were then returned to the stoppers the mcro started this phase of the operation at law twelve working his way back to law one as the operator returned the chain on law eight to its stopper a hydraulic hose hum426 supplying the traveling latch closest to the operators control panel failed allowing the release of hydraulic oil on to the main deckthe operator was protected from the release of the escaping oil due to the location of the operators control panel and the surrounding structure of the law following the initial release of pressure from the hydraulic hose the mcro was able to isolate the hose via the hydraulic supply valve preventing further release of hydraulic oil following the release the mcro checked to ensure that the deck scupper plugs were in place to prevent any of the oil entering the sea the mcro then began to soak up the released oil utilising absorbent pads the handle to the hydraulic supply valve was removed to prevent accidental opening of the supply valve and barriers put in place to restrict the access to law eight a bucket was positioned below the damaged hose to catch the majority of the oil released from the damaged hose approximately twenty-five litresat this time the incident was reported to the operations supervisor and the remaining law chains were returned to the stoppers see detailed description",1,0
717,excavator p1995 had a hose fitting fail resulting in approximately 2l hydraulic oil going to soil whilst working at frow kp5 excavator p1995 had a hose fitting fail resulting in approximately 2l hydraulic oil going to soil contaminated material collected for disposal maintenance to inspect the machine and repair,1,0
1181,late report due to it outagesdiesel leak to grade overnight from contractor plant incident 40049diesel spill during early preparation works for hydrotesting by our subcontractor baker hughes their compressor skid developed a small leak with a spill to grade of approximately thirty-five litres spill kits available on site and utilised to contain spill area cleaned up and waste packed for surrendering to twm on site waste contractor for disposal equipment isolated and repairs underway see detailed description,1,0
4394,a compressor on a bp location nebu 407a started spaying a mist of screw oil over the drive engine which was running the misted oil ignited theensuing fire caused damage to the compressor package incident 33749a compressor on a bp location nebu 407a started spaying a mist of screw oil over the drive engine which was running the misted oil ignited the ensuing fire caused damage to the compressor packagea wg employee was on location at the time to troubleshoot a vibration issue on he damaged compressorbp have initiated a local lead investigation into the fire on the compressorno persons were injured during this incident see detailed description,1,0
2245,a hansen concrete truck entered site via gate b losing traction spinning rear wheel the truck ejected stones across marker rd onto parked vehicles no personnel injured or property damage realised incident 37957approximately 1250pm a hansen concrete truck entered site via gate b as the truck entered the driveway it lost drive over a hump in place due recent fire water line excavation the driver accelerated to compensate for loss in drive causing the spinning rear wheels to dig into the gravel driveway ejecting small stones across marker road and on to a vehicle blue ford falcon station wagon parked outside juhi operations no personnel were injured no property damage was realised or reported regarding the vehicle a vehicle parked next to the falcon hyundai was also noted with a small amount of gravel stones on the roof bonnet no property damage realised immediate actions engaged ford falcon station wagon owner from juhi operations apologised on wood behalf for stones on the vehicle offered to cleanvehicle owner declinedoffer communicated he had no problem dusting the vehicle down himself cleaned stones off marker rd repacked hole in driveway from truck dual tyres informed security gbg supervisor that all truck deliveries are to enter site from furthermost gate d avoiding gate b as a hazardous condition for heavy trucks entering site notifications made duty officer assignment hse manager exxon mobil contracts juhi project senior pm exxon mobil hse advisor wood site superintendent gbg supervisor gbg hse advisor see detailed description,1,0
13931,it was reported that there was a oilfuel sheen in the car park of the project yard it was reported that there was a oilfuel sheen in the car park of the project yard upon investigation it appeared that the source of this was a plant nappy from the refuelling area due to regular use causing wear and tear to ensure no issues within the refuelling area the yardman informed the team that all fuel bowsers are checked visually on a daily basis during use and there are currently no issues noted all tanks in the yard are double bunded and there are currently no issues with either the tanks or bunds it is believed to be a small amount of fuel spread however the sheen had spread across the car park due to the current wet weather conditions the yardman and hsse team deployed spill materials absorbent granules and pads to clean up the sheen all surrounding areas were checked to ensure the sheen had not entered any drainage in the area no further issues noted the plant nappy and absorbent materials were bagged up and contained a new plant nappy has been placed within the refuelling area,1,0
1695,"unknown diesel spill was sighted on the eastern grass verge of marker rd outside site boundary incident 38526at 945am on the nine million, eighty-two thousand and eighteen a diesel spill was sighted on the grassed eastern verge of marker rd outside the project site while the source of the spill is unknown delivery trucks were sighted in the area at the time action taken the spill was cleaned up by carrying out a light scrape of the area spill was in close proximity to the live 22kv all contaminated soil has been placed into a cleanaway drum and disposal will occur in accordance with epa victoria prescribed waste guidelines updateregulator has provided email response on fourteen million, eighty-two thousand and eighteen that they are satisfied with remediation works carried out by project and that they consider the issue closed see detailed description",1,0
20697,small hydraulic spill and dump truck bed tipped over a subcontractor super10 end dump truck bed tipped over while unloading import fill material the truck was on the flat even runway surface there was no appreciable wind and dump was within a culdesac of import fill a small hydraulic spill less than two gallons from the piston was contained and stockpiled no injury or impact to any individual contaminated soil was stockpiled stand down at site and incident investigation,1,0
