category,text,dset
electric shock or issue,"direct exposure to electricity, unspecified an employee was working on the cam lock for a heat treating table when he suffered an electrical shock.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee injured his left thumb while he was sliding a reshore jack post into the closed position.,OSHA
"fall from or working at height issue, general injury","other fall to lower level 21 to 25 feet  an employee fell approximately 25 feet off a roof, breaking his shoulder and ribs.",OSHA
*** Not Classified,kicked by animal a horse kicked an employee in the torso with both back legs.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was unhooking a trailer from the truck and was pulling the 5th wheel pin to drop the trailer. the trailer was on a slight incline and when he pulled the pin, the trailer slid and dropped catching his right hand and causing lacerations.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee slipped on ice while stepping off the curb to the parking lot, while walking toward their car. the employee fractured her right ankle.",OSHA
"slips & trips, hand or arm injury","struck by object or equipment, unspecified while conducting well-servicing operations, an employee was setting up the work floor of a workover rig. the employee slipped on loose dirt, causing him to lose his grip on the wing portion of the rig floor. the wing portion fell, landing on his left ring finger and amputating the fingertip.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee's thumb tip was amputated after getting stuck between rollers while threading the line.",OSHA
hand or arm injury,"nonroadway noncollision incident, unspecified an employee was operating a forklift and when he tried to stop the forklift it slid on the frozen floor. as the forklift was sliding, the employee dismounted the lift and sustained a laceration and fracture of the left arm.",OSHA
*** Not Classified,"contact with hot objects or substances an employee was filling a quadrant ladle with molten iron from a holding ladle. the trough was not in the upright position because the machine was in between cycles. the quadrant ladle then overfilled, causing some of the molten iron to spill out and onto the employee's feet, burning them.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee was installing glass in an interior window frame when the glass lacerated the outside of his right hand across the knuckles.",OSHA
foot or leg injury,"pedestrian struck by forward-moving vehicle in nonroadway area an employee was sitting in the cab of a truck that was backing up. when the truck stopped, the employee stepped out of the truck and the truck pulled forward, running over his foot. the employee required surgery for an injury to the foot.",OSHA
"fall from or working at height issue, general injury","other fall to lower level 11 to 15 feet  an employee was standing on a guardrail to cut the top off a form when he fell approximately 12 feet to the ground, breaking a vertebra in his neck.",OSHA
"hand or arm injury, foot or leg injury","caught in running equipment or machinery during regular operation an employee was operating a pneumatic shear and pushed a sheet of metal into place on the shear. he was holding the metal as the material hold-downs came down. his right pinky finger slid underneath the fixed guarding on the front of the shear. the shear was actuated via the foot control and his right pinky finger was pinched by the material hold-down, resulting in a fingertip amputation.",OSHA
