category,text,dset
hand or arm injury,"caught in running equipment or machinery during regular operation on or about september 29, 2016, an employee was operating a brush chipper. the employee began to dismount the chipper by grabbing the winch rope. at the same time, the winch rope control switch was activated, causing the rope to tighten around the employee's left index finger, crushing and partially amputating it.",OSHA
"foot or leg injury, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  an employee was bagging frozen leg quarters with a machine and was attempting to remove a jammed staple when the machine activated and the employee's thumb pad was partially amputated.",OSHA
foot or leg injury,"struck, caught, or crushed in other collapsing structure or equipment an employee was cutting and removing the wires from a paper bale when part of the bale fell apart, causing a fracture to his leg.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was tightening the belt to a screen drive motor assembly when the employee's right thumb became caught between the belt and pulley, amputating the thumb tip.",OSHA
general injury,"other fall to lower level less than 6 feet an employee entered a bus and tried to activate the service door lever, but fell down the three stairs inside the bus and onto the asphalt outside. the employee suffered a broken hip.",OSHA
"foot or leg injury, hand or arm injury",caught in running equipment or machinery during regular operation an employee was positioning the end of a coil into the butt welder machine. as the employee pressed the foot pedal to close the pneumatic clamp his right index finger was caught in the clamp and amputated at the first knuckle.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was emptying a bag of collected dust from a dust collection system. the bag and the employee's hand were pulled into the airlock hopper valve. the employee's hand was lacerated.,OSHA
"foot or leg injury, general injury, slips & trips","fall on same level, unspecified an employee fell while walking to the restroom, suffering lower leg/knee pain and a hip fracture.",OSHA
slips & trips,"fall on same level due to tripping over an object  an employee was moving a patient's walker out of a hospital aisle. the employee tripped over the walker, fell, and was injured.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee missed a step and fell while walking down the stairs, injuring the left knee and suffering a ruptured patella tendon. both of the employee's hands were occupied at the time of the incident.",OSHA
*** Not Classified,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was material handling freight with a jack. when she advanced the jack, she was pinned between an upright beam and the jack. she suffered deep bruising in the liver area.",OSHA
back injury,other fall to lower level less than 6 feet an employee fell from the second rung of a fixed ladder on a feed bin. the employee landed on the ground and suffered a back injury.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was trying to remove a chip tray from the bottom of a drilling machine. the machine injured the top of the employee's right hand and the tips of four fingers.,OSHA
*** Not Classified,"struck by discharged object or substance on june 3, 2017, an employee was kneeling and using a pneumatic staple gun to secure corners of a prop frame. the employee fired a staple into the wood and it kicked back, causing a second staple to eject from the gun and impale her knee. she was hospitalized and had surgery.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was connecting a trailer to a pickup truck and pinched their left index finger between the trailer and the ball on the trailer hitch resulting in a fingertip amputation.,OSHA
"general injury, slips & trips","injury by other person-unintentional or intent unknown, n.e.c. an employee fell to the ground and dislocated a hip after accidental contact with another coworker.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation while grinding a piece of metal an employee's left thumb got caught between the piece of metal and the grinding wheel resulting in partial amputation of the left thumb.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was loading card stock into a corner-cutting machine. the blade in the machine amputated the employee's left middle fingertip.,OSHA
*** Not Classified,"overexertion involving outside sources, unspecified three employees were moving a patient. the patient fell and one of the employees sustained a back injury requiring hospitalization.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a rib cage when his arm became stuck in two rollers that are designed to crush chicken bones. his left arm broke in multiple places and had to be surgically amputated above the elbow. the crusher was not locked out at the time of the incident.",OSHA
